4.289999999999999925e-01
4.349999999999999978e-01
4.179999999999999827e-01
2.899999999999999800e-01
2.419999999999999929e-01
2.620000000000000107e-01
2.510000000000000009e-01
2.349999999999999867e-01
2.359999999999999876e-01
2.250000000000000056e-01
4.420000000000000040e-01
7.149999999999999689e-01
1.000000000000000000e+00
9.939999999999999947e-01
2.089999999999999913e-01
1.690000000000000113e-01
1.789999999999999925e-01
1.729999999999999871e-01
1.680000000000000104e-01
1.910000000000000031e-01
1.680000000000000104e-01
1.839999999999999969e-01
2.399999999999999911e-01
8.319999999999999618e-01
