2.510000000000000009e-01
1.350000000000000089e-01
1.290000000000000036e-01
1.459999999999999909e-01
1.330000000000000071e-01
1.409999999999999865e-01
1.559999999999999998e-01
1.390000000000000124e-01
1.260000000000000009e-01
1.719999999999999862e-01
1.110000000000000014e-01
1.260000000000000009e-01
1.120000000000000023e-01
1.170000000000000068e-01
1.120000000000000023e-01
1.100000000000000006e-01
1.380000000000000115e-01
1.229999999999999982e-01
1.469999999999999918e-01
1.320000000000000062e-01
1.290000000000000036e-01
1.469999999999999918e-01
1.280000000000000027e-01
1.400000000000000133e-01
1.350000000000000089e-01
1.380000000000000115e-01
1.370000000000000107e-01
1.479999999999999927e-01
1.600000000000000033e-01
1.499999999999999944e-01
1.429999999999999882e-01
1.459999999999999909e-01
1.350000000000000089e-01
1.280000000000000027e-01
1.209999999999999964e-01
1.479999999999999927e-01
1.229999999999999982e-01
1.300000000000000044e-01
1.179999999999999938e-01
1.710000000000000131e-01
1.340000000000000080e-01
1.360000000000000098e-01
1.370000000000000107e-01
1.499999999999999944e-01
1.499999999999999944e-01
1.670000000000000095e-01
1.290000000000000036e-01
1.449999999999999900e-01
1.519999999999999962e-01
1.549999999999999989e-01
1.320000000000000062e-01
1.360000000000000098e-01
1.370000000000000107e-01
1.239999999999999991e-01
1.170000000000000068e-01
1.000000000000000056e-01
1.300000000000000044e-01
